productTypeID,typeName,typeID,groupID
1319,Expanded Cargohold II,1319,765
17705,Khanid Navy Frigate,17705,25
220,Uranium Charge S,220,85
17707,Mordus Frigate,17707,25
17709,Omen Navy Issue,17709,26
17713,Stabber Fleet Issue,17713,26
17715,Gila,17715,26
1333,Reinforced Bulkheads I,1333,78
1336,Reinforced Bulkheads II Blueprint,1336,158
17718,Phantasm,17718,26
1335,Reinforced Bulkheads II,1335,78
17720,Cynabal,17720,26
17722,Vigilant,17722,26
17726,Apocalypse Navy Issue,17726,27
17728,Megathron Navy Issue,17728,27
41030,'Excavator' Mining Drone,41030,101
17732,Tempest Fleet Issue,17732,27
34118,Megathron Quafe Edition,34118,27
34120,Mobile Competitive Vault,34120,1297
1353,Reactor Control Unit I,1353,769
1356,Reactor Control Unit II Blueprint,1356,137
34122,Limited Jump Drive Economizer,34122,1299
1355,Reactor Control Unit II,1355,769
17740,Vindicator,17740,27
34126,Prototype Jump Drive Economizer,34126,1299
61201,Common Moon Mining Crystal Type B I,61201,482
61223,Common Moon Mining Crystal Type B II Blueprint,61223,727
222,Antimatter Charge S,222,85
12613,Void S Blueprint,12613,722
34151,Rattlesnake Victory Edition,34151,27
1403,Inertial Stabilizers I,1403,762
1406,Inertial Stabilizers II Blueprint,1406,158
1405,Inertial Stabilizers II,1405,762
1422,Shield Power Relay II,1422,57
17812,Republic Fleet Firetail,17812,25
1436,Auto Targeting System II,1436,96
34213,Apocalypse Blood Raider Edition,34213,27
34215,Apocalypse Kador Edition,34215,27
17832,Federation Navy EM Armor Hardener,17832,328
34217,Apocalypse Tash-Murkon Edition,34217,27
17834,Federation Navy Explosive Armor Hardener,17834,328
34219,Paladin Blood Raider Edition,34219,900
17836,Federation Navy Kinetic Armor Hardener,17836,328
34221,Paladin Kador Edition,34221,900
17838,Federation Navy Thermal Armor Hardener,17838,328
34223,Paladin Tash-Murkon Edition,34223,900
34225,Raven Guristas Edition,34225,27
34227,Raven Kaalakiota Edition,34227,27
34229,Raven Nugoeihuvi Edition,34229,27
34231,Golem Guristas Edition,34231,900
34233,Golem Kaalakiota Edition,34233,900
34235,Golem Nugoeihuvi Edition,34235,900
34237,Megathron Police Edition,34237,27
34239,Megathron Inner Zone Shipping Edition,34239,27
17857,Mjolnir XL Torpedo,17857,476
41282,Mjolnir Javelin XL Torpedo Blueprint,41282,166
41283,Mjolnir Rage XL Torpedo Blueprint,41283,166
34243,Kronos Quafe Edition,34243,900
17861,Inferno XL Torpedo,17861,476
41284,Inferno Javelin XL Torpedo Blueprint,41284,166
41285,Inferno Rage XL Torpedo Blueprint,41285,166
17863,Nova XL Torpedo,17863,476
41280,Nova Javelin XL Torpedo Blueprint,41280,166
41281,Nova Rage XL Torpedo Blueprint,41281,166
34249,Tempest Krusual Edition,34249,27
34251,Tempest Nefantar Edition,34251,27
34253,Vargur Justice Edition,34253,900
34255,Vargur Krusual Edition,34255,900
17873,System Scanner I,17873,472
34266,Small Higgs Anchor I,34266,1308
34268,Medium Higgs Anchor I,34268,1308
34272,Polarized Small Focused Pulse Laser,34272,53
34274,Polarized Heavy Pulse Laser,34274,53
34276,Polarized Mega Pulse Laser,34276,53
34278,Polarized Light Neutron Blaster,34278,74
34280,Polarized Heavy Neutron Blaster,34280,74
34282,Polarized Neutron Blaster Cannon,34282,74
34284,Polarized 200mm AutoCannon,34284,55
17901,Scan Probe Launcher II,17901,481
34286,Polarized 425mm AutoCannon,34286,55
34288,Polarized 800mm Repeating Cannon,34288,55
34290,Polarized Rocket Launcher,34290,507
34292,Polarized Heavy Assault Missile Launcher,34292,771
34294,Polarized Torpedo Launcher,34294,508
17912,Modulated Strip Miner II,17912,483
17918,Rattlesnake,17918,27
17920,Bhaalgorn,17920,27
34306,Large Higgs Anchor I,34306,1308
1539,Power Diagnostic System I,1539,766
1542,Power Diagnostic System II Blueprint,1542,137
17924,Succubus,17924,25
1541,Power Diagnostic System II,1541,766
17926,Cruor,17926,25
17928,Daredevil,17928,25
17930,Worm,17930,25
1547,Small Proton Smartbomb I,1547,72
1550,Small Proton Smartbomb II Blueprint,1550,152
17932,Dramiel,17932,25
34317,Confessor,34317,1305
1551,Small Graviton Smartbomb I,1551,72
1554,Small Graviton Smartbomb II Blueprint,1554,152
1553,Small Graviton Smartbomb II,1553,72
17938,Core Probe Launcher I,17938,481
4259,Core Probe Launcher II Blueprint,4259,918
1557,Small Plasma Smartbomb I,1557,72
1560,Small Plasma Smartbomb II Blueprint,1560,152
1559,Small Plasma Smartbomb II,1559,72
34328,Bowhead,34328,513
1563,Small EMP Smartbomb I,1563,72
1566,Small EMP Smartbomb II Blueprint,1566,152
1565,Small EMP Smartbomb II,1565,72
34339,Moros Interbus Edition,34339,485
34341,Naglfar Justice Edition,34341,485
34343,Phoenix Wiyrkomi Edition,34343,485
34345,Revelation Sarum Edition,34345,485
11186,Malediction,11186,831
11188,Anathema,11188,830
73793,Phoenix Navy Issue,73793,485
73792,Moros Navy Issue,73792,485
11190,Sentinel,11190,893
11192,Buzzard,11192,830
34396,Self-Assembling Nanolattice,34396,964
54781,StrikeSnipe Ultra S,54781,4061
11194,Kitsune,11194,893
34318,Confessor Blueprint,34318,1309
34563,Svipul Blueprint,34563,1309
34829,Jackdaw Blueprint,34829,1309
35684,Hecate Blueprint,35684,1309
34318,Confessor Blueprint,34318,1309
34563,Svipul Blueprint,34563,1309
34829,Jackdaw Blueprint,34829,1309
35684,Hecate Blueprint,35684,1309
11196,Claw,11196,831
34318,Confessor Blueprint,34318,1309
34563,Svipul Blueprint,34563,1309
34829,Jackdaw Blueprint,34829,1309
35684,Hecate Blueprint,35684,1309
18036,Arkonor Mining Crystal I,18036,482
18591,Arkonor Mining Crystal II Blueprint,18591,727
18038,Bistot Mining Crystal I,18038,482
18593,Bistot Mining Crystal II Blueprint,18593,727
18040,Crokite Mining Crystal I,18040,482
18595,Crokite Mining Crystal II Blueprint,18595,727
18042,Dark Ochre Mining Crystal I,18042,482
18597,Dark Ochre Mining Crystal II Blueprint,18597,727
18044,Gneiss Mining Crystal I,18044,482
18599,Gneiss Mining Crystal II Blueprint,18599,727
18046,Hedbergite Mining Crystal I,18046,482
18601,Hedbergite Mining Crystal II Blueprint,18601,727
18048,Hemorphite Mining Crystal I,18048,482
18603,Hemorphite Mining Crystal II Blueprint,18603,727
18050,Jaspet Mining Crystal I,18050,482
18605,Jaspet Mining Crystal II Blueprint,18605,727
18052,Kernite Mining Crystal I,18052,482
18607,Kernite Mining Crystal II Blueprint,18607,727
18054,Mercoxit Asteroid Mining Crystal Type A I,18054,663
18609,Mercoxit Asteroid Mining Crystal Type A II Blueprint,18609,727
18056,Omber Mining Crystal I,18056,482
18611,Omber Mining Crystal II Blueprint,18611,727
34441,Dominix Quafe Edition,34441,27
18058,Plagioclase Mining Crystal I,18058,482
18613,Plagioclase Mining Crystal II Blueprint,18613,727
34443,Tristan Quafe Edition,34443,25
18060,Pyroxeres Mining Crystal I,18060,482
18615,Pyroxeres Mining Crystal II Blueprint,18615,727
83584,Republic Fleet Einherji,83584,1652
18062,Scordite Mining Crystal I,18062,482
18617,Scordite Mining Crystal II Blueprint,18617,727
83586,Caldari Navy Locust,83586,1652
18064,Spodumain Mining Crystal I,18064,482
18625,Spodumain Mining Crystal II Blueprint,18625,727
83589,Republic Fleet Gram,83589,1652
18066,Veldspar Mining Crystal I,18066,482
18619,Veldspar Mining Crystal II Blueprint,18619,727
83592,Caldari Navy Scarab,83592,1537
18068,Modulated Deep Core Miner II,18068,483
83594,Republic Fleet Dromi,83594,1537
34457,末日沙场级YC117年特别版,34457,27
34459,地狱天使级YC117年特别版,34459,27
34461,马克瑞级YC117年特别版,34461,27
34463,响尾蛇级YC117年特别版,34463,27
34465,多米尼克斯级YC117年特别版,34465,27
34467,万王宝座级YC117年特别版,34467,27
34469,乌鸦级YC117年特别版,34469,27
34471,灾难级YC117年特别版,34471,27
34473,幼龙级YC117年特别版,34473,419
34475,毒蜥级YC117年特别版,34475,26
34477,银鹰级YC117年特别版,34477,358
34479,伊什塔级YC117年特别版,34479,358
17514,Ammatar Navy Multispectrum Coating,17514,98
83465,Capital Micro Jump Drive,83465,4769
83485,Capital Micro Jump Field Generator,83485,4769
83643,Domination Signature Radius Suppressor,83643,1154
83644,Dread Guristas Signature Radius Suppressor,83644,1154
34496,Council Diplomatic Shuttle,34496,31
83660,Zohar's Modified Signature Radius Suppressor,83660,1154
83661,Hakuzosu's Modified Signature Radius Suppressor,83661,1154
11215,'Basic' EM Energized Membrane,11215,326
11217,EM Energized Membrane I,11217,326
11220,EM Energized Membrane II Blueprint,11220,163
11219,EM Energized Membrane II,11219,326
34562,Svipul,34562,1305
1808,EM Shield Amplifier I,1808,295
2554,EM Shield Amplifier II Blueprint,2554,296
1810,Scourge Auto-Targeting Light Missile I,1810,394
1814,Nova Auto-Targeting Light Missile I,1814,394
1816,Inferno Auto-Targeting Light Missile I,1816,394
1818,Scourge Auto-Targeting Heavy Missile I,1818,395
1820,Mjolnir Auto-Targeting Heavy Missile I,1820,395
34590,Victorieux Luxury Yacht,34590,26
1824,Inferno Auto-Targeting Heavy Missile I,1824,395
34593,Entosis Link I,34593,1313
34596,Entosis Link II Blueprint,34596,1318
1826,Scourge Auto-Targeting Cruise Missile I,1826,396
34595,Entosis Link II,34595,1313
1828,Mjolnir Auto-Targeting Cruise Missile I,1828,396
1830,Nova Auto-Targeting Cruise Missile I,1830,396
1832,Inferno Auto-Targeting Cruise Missile I,1832,396
1855,Ship Scanner II,1855,48
1875,Rapid Light Missile Launcher I,1875,511
1878,Rapid Light Missile Launcher II Blueprint,1878,136
1877,Rapid Light Missile Launcher II,1877,511
11235,'Basic' Layered Energized Membrane,11235,326
11237,Layered Energized Membrane I,11237,326
11240,Layered Energized Membrane II Blueprint,11240,163
11239,Layered Energized Membrane II,11239,326
11245,'Basic' Kinetic Energized Membrane,11245,326
1944,Bestower,1944,28
12754,Impel Blueprint,12754,503
11247,Kinetic Energized Membrane I,11247,326
11250,Kinetic Energized Membrane II Blueprint,11250,163
37146,Standup M-Set Basic Medium Ship Manufacturing Material Efficiency I,37146,1826
44019,Standup M-Set Basic Medium Ship Manufacturing Material Efficiency II Blueprint,44019,1708
22177,Relic Analyzer I,22177,538
30833,Relic Analyzer II Blueprint,30833,917
11255,'Basic' Thermal Energized Membrane,11255,326
12068,100MN Afterburner II,12068,46
2006,Omen,2006,26
12004,Zealot Blueprint,12004,106
43855,Standup M-Set Advanced Small Ship Manufacturing Material Efficiency I,43855,1830
44027,Standup M-Set Advanced Small Ship Manufacturing Material Efficiency II Blueprint,44027,1708
2018,Medium Cap Battery I,2018,61
3497,Medium Cap Battery II Blueprint,3497,141
2020,Large Cap Battery I,2020,61
3505,Large Cap Battery II Blueprint,3505,141
2022,X-Large Capacitor Battery I,2022,61
3473,X-Large Capacitor Battery II Blueprint,3473,141
2024,Medium Capacitor Booster II,2024,76
2032,Cap Recharger II,2032,43
2038,Cargo Scanner II,2038,47
43859,Standup M-Set Advanced Medium Ship Manufacturing Material Efficiency II,43859,1832
2046,Damage Control I,2046,60
2049,Damage Control II Blueprint,2049,140
2048,Damage Control II,2048,60
31710,Small Projectile Metastasis Adjuster II,31710,777
34828,Jackdaw,34828,1305
2034,Deprecated Entrapment Array 2,2034,1021
2035,Deprecated Entrapment Array 3,2035,1021
2036,Deprecated Entrapment Array 4,2036,1021
2037,Deprecated Entrapment Array 5,2037,1021
2026,Deprecated Pirate Detection Array 1,2026,1021
2027,Deprecated Pirate Detection Array 2,2027,1021
2028,Deprecated Pirate Detection Array 3,2028,1021
2029,Deprecated Pirate Detection Array 4,2029,1021
2030,Deprecated Pirate Detection Array 5,2030,1021
2058,Deprecated Quantum Flux Generator 1,2058,1021
2059,Deprecated Quantum Flux Generator 2,2059,1021
2060,Deprecated Quantum Flux Generator 3,2060,1021
2061,Deprecated Quantum Flux Generator 4,2061,1021
2062,Deprecated Quantum Flux Generator 5,2062,1021
2040,Deprecated Ore Prospecting Array 1,2040,1020
2041,Deprecated Ore Prospecting Array 2,2041,1020
2042,Deprecated Ore Prospecting Array 3,2042,1020
2043,Deprecated Ore Prospecting Array 4,2043,1020
2044,Deprecated Ore Prospecting Array 5,2044,1020
2053,Deprecated Survey Networks 1,2053,1020
2054,Deprecated Survey Networks 2,2054,1020
2055,Deprecated Survey Networks 3,2055,1020
2056,Deprecated Survey Networks 4,2056,1020
2057,Deprecated Survey Networks 5,2057,1020
32422,Deprecated Advanced Logistics Network,32422,1016
2008,Deprecated Cynosural Navigation,2008,1016
2001,Deprecated Cynosural Suppression,2001,1016
2009,Deprecated Supercapital Construction Facilities,2009,1016
2031,Deprecated Entrapment Array 1,2031,1021
43871,Standup M-Set Basic Capital Component Manufacturing Material Efficiency II,43871,1839
2117,Burst Jammer II,2117,80
11277,Thermal Armor Hardener I,11277,328
11649,Thermal Armor Hardener II Blueprint,11649,348
43874,Standup M-Set Structure Manufacturing Material Efficiency II,43874,1840
11279,1600mm Steel Plates I,11279,329
20354,1600mm Steel Plates II Blueprint,20354,349
43877,Standup M-Set Structure Manufacturing Time Efficiency II,43877,1841
2161,Crucifier,2161,25
11191,Sentinel Blueprint,11191,105
43878,Standup M-Set Invention Cost Optimization II,43878,1842
11283,Cap Booster 150,11283,87
2173,Infiltrator I,2173,100
2176,Infiltrator II Blueprint,2176,176
31714,Capital Projectile Metastasis Adjuster II,31714,777
2175,Infiltrator II,2175,100
2165,Haunter Cruise Missile,2165,386
11285,Cap Booster 200,11285,87
2183,Hammerhead I,2183,100
2186,Hammerhead II Blueprint,2186,176
2185,Hammerhead II,2185,100
11287,Cap Booster 400,11287,87
2193,Praetor I,2193,100
2196,Praetor II Blueprint,2196,176
2195,Praetor II,2195,100
2203,Acolyte I,2203,100
2206,Acolyte II Blueprint,2206,176
11289,Cap Booster 800,11289,87
2205,Acolyte II,2205,100
18590,Arkonor Mining Crystal II,18590,482
18592,Bistot Mining Crystal II,18592,482
2210,Banshee Torpedo,2210,89
2212,Ghost Heavy Missile,2212,385
18598,Gneiss Mining Crystal II,18598,482
18600,Hedbergite Mining Crystal II,18600,482
18602,Hemorphite Mining Crystal II,18602,482
18604,Jaspet Mining Crystal II,18604,482
18606,Kernite Mining Crystal II,18606,482
18608,Mercoxit Asteroid Mining Crystal Type A II,18608,663
18610,Omber Mining Crystal II,18610,482
18612,Plagioclase Mining Crystal II,18612,482
18614,Pyroxeres Mining Crystal II,18614,482
18616,Scordite Mining Crystal II,18616,482
18618,Veldspar Mining Crystal II,18618,482
18624,Spodumain Mining Crystal II,18624,482
27610,Angel Control Tower Small,27610,365
11297,400mm Steel Plates I,11297,329
20350,400mm Steel Plates II Blueprint,20350,349
18639,Expanded Probe Launcher I,18639,481
4261,Expanded Probe Launcher II Blueprint,4261,918
11299,800mm Steel Plates I,11299,329
20352,800mm Steel Plates II Blueprint,20352,349
2281,Multispectrum Shield Hardener II,2281,77
11303,Explosive Armor Hardener I,11303,328
11647,Explosive Armor Hardener II Blueprint,11647,348
2289,Explosive Shield Hardener I,2289,77
2298,Explosive Shield Hardener II Blueprint,2298,157
2291,Kinetic Shield Hardener I,2291,77
2300,Kinetic Shield Hardener II Blueprint,2300,157
2293,EM Shield Hardener I,2293,77
2302,EM Shield Hardener II Blueprint,2302,157
2295,Thermal Shield Hardener I,2295,77
2304,Thermal Shield Hardener II Blueprint,2304,157
2297,Explosive Shield Hardener II,2297,77
2299,Kinetic Shield Hardener II,2299,77
43709,Standup L-Set Advanced Medium Ship Manufacturing Efficiency I,43709,1857
44075,Standup L-Set Advanced Medium Ship Manufacturing Efficiency II Blueprint,44075,1708
2301,EM Shield Hardener II,2301,77
2303,Thermal Shield Hardener II,2303,77
27609,Domination Control Tower Medium,27609,365
27540,Domination Control Tower,27540,365
2331,Shield Power Relay I,2331,57
1423,Shield Power Relay II Blueprint,1423,137
2333,Survey Scanner II,2333,49
27612,Domination Control Tower Small,27612,365
2341,Passive Targeter II,2341,82
27598,Guristas Control Tower Small,27598,365
27595,Guristas Control Tower Medium,27595,365
43715,Standup L-Set Basic Small Ship Manufacturing Efficiency II,43715,1853
2355,Small Hull Repairer II,2355,63
27600,Dread Guristas Control Tower Small,27600,365
43712,Standup L-Set Drone and Fighter Manufacturing Efficiency I,43712,1852
44089,Standup L-Set Drone and Fighter Manufacturing Efficiency II Blueprint,44089,1708
43713,Standup L-Set Drone and Fighter Manufacturing Efficiency II,43713,1852
27536,Serpentis Control Tower,27536,365
27601,Serpentis Control Tower Medium,27601,365
2404,Light Missile Launcher II,2404,509
27604,Serpentis Control Tower Small,27604,365
2410,Heavy Missile Launcher II,2410,510
31722,Small EM Shield Reinforcer II,31722,774
2420,Torpedo Launcher II,2420,508
27603,Shadow Control Tower Medium,27603,365
257,Infrared L,257,86
2436,Wasp II,2436,100
43727,Standup L-Set TE Research Optimization II,43727,1865
2444,Ogre I,2444,100
2447,Ogre II Blueprint,2447,176
2446,Ogre II,2446,100
2454,Hobgoblin I,2454,100
2457,Hobgoblin II Blueprint,2457,176
2456,Hobgoblin II,2456,100
2464,Hornet I,2464,100
2467,Hornet II Blueprint,2467,176
2466,Hornet II,2466,100
2476,Berserker I,2476,100
2479,Berserker II Blueprint,2479,176
2478,Berserker II,2478,100
2486,Warrior I,2486,100
2489,Warrior II Blueprint,2489,176
2488,Warrior II,2488,100
40556,Templar II,40556,1652
2506,Mjolnir Torpedo,2506,89
24524,Mjolnir Rage Torpedo Blueprint,24524,166
24528,Mjolnir Javelin Torpedo Blueprint,24528,166
2508,Nova Torpedo,2508,89
2802,Nova Javelin Torpedo Blueprint,2802,166
24520,Nova Rage Torpedo Blueprint,24520,166
2510,Inferno Torpedo,2510,89
2812,Inferno Rage Torpedo Blueprint,2812,166
24526,Inferno Javelin Torpedo Blueprint,24526,166
2512,Mjolnir Rocket,2512,387
2818,Mjolnir Rage Rocket Blueprint,2818,166
24544,Mjolnir Javelin Rocket Blueprint,24544,166
2514,Inferno Rocket,2514,387
24476,Inferno Rage Rocket Blueprint,24476,166
24543,Inferno Javelin Rocket Blueprint,24543,166
2516,Nova Rocket,2516,387
24474,Nova Rage Rocket Blueprint,24474,166
24604,Nova Javelin Rocket Blueprint,24604,166
2529,Explosive Shield Amplifier I,2529,295
2532,Explosive Shield Amplifier II Blueprint,2532,296
2531,Explosive Shield Amplifier II,2531,295
2537,Thermal Shield Amplifier I,2537,295
2540,Thermal Shield Amplifier II Blueprint,2540,296
2539,Thermal Shield Amplifier II,2539,295
2545,Kinetic Shield Amplifier I,2545,295
2548,Kinetic Shield Amplifier II Blueprint,2548,296
2547,Kinetic Shield Amplifier II,2547,295
2553,EM Shield Amplifier II,2553,295
28394,Batch Compressed Dark Ochre,28394,453
84495,'Blasting' Large Graviton Smartbomb,84495,72
84496,'Scalding' Large Plasma Smartbomb,84496,72
84497,'Booming' Medium Graviton Smartbomb,84497,72
84498,'Boiling' Medium Plasma Smartbomb,84498,72
84499,'Roaring' Small Graviton Smartbomb,84499,72
84500,'Seething' Small Plasma Smartbomb,84500,72
2603,Nanofiber Internal Structure I,2603,763
2606,Nanofiber Internal Structure II Blueprint,2606,158
2605,Nanofiber Internal Structure II,2605,763
2613,Mjolnir Fury Light Missile,2613,653
